_id,title,url,tag_current,id_related,title_related,tag_related
280713,How music makes me a better neuroscientist,https://www.ted.com/talks/indre_viskontas_how_music_makes_me_a_better_neuroscientist,"science,music,art,brain,neuroscience",805.0,"Music is medicine, music is sanity","culture,science,cognitive science,evolution,gender,love,psychology,relationships"
281201,Why the world needs sharks,https://www.ted.com/talks/ocean_ramsey_why_the_world_needs_sharks,"global issues,biosphere,fish,conservation,ocean",467.0,My wish: Protect our oceans,"science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
281262,Can you solve the multiverse rescue mission riddle?,https://www.ted.com/talks/daniel_finkel_can_you_solve_the_multiverse_rescue_mission_riddle,"science,space,math,TED-Ed,animation",8780.0,What's it like to be a robot?,"culture,design,entertainment,art,happiness,kids"
281275,Are our cultural narratives killing sharks?,https://www.ted.com/talks/paul_cater_deaton_are_our_cultural_narratives_killing_sharks,"culture,global issues,fish,conservation,ocean",973.0,Tagging tuna in the deep ocean,"culture,business,economics,media,food,consumerism,marketing,storytelling,decision-making"
288437,A brief history of chess,https://www.ted.com/talks/alex_gendler_a_brief_history_of_chess,"culture,military,computers,education,history,gaming,TED-Ed,india,animation",1278.0,How games make kids smarter,"culture,entertainment,performance,love,philosophy,poetry"
290593,What streaming means for the future of entertainment,https://www.ted.com/talks/emmett_shear_what_streaming_means_for_the_future_of_entertainment,"technology,entertainment,social change,community,gaming,society,Internet","48272.0,1278.0,48272.0,1278.0,48272.0,1278.0","A brief history of chess,How games make kids smarter,A brief history of chess,How games make kids smarter,A brief history of chess,How games make kids smarter","sustainability,design,architecture,biomimicry,culture,entertainment,performance,love,philosophy,poetry,sustainability,design,architecture,biomimicry,culture,entertainment,performance,love,philosophy,poetry,sustainability,design,architecture,biomimicry,culture,entertainment,performance,love,philosophy,poetry"
292715,The myth of the Sampo— an infinite source of fortune and greed,https://www.ted.com/talks/hanna_ilona_harmavaara_the_myth_of_the_sampo_an_infinite_source_of_fortune_and_greed,"culture,education,history,poetry,writing,ancient world,TED-Ed,animation",46592.0,The myth of Jason and the Argonauts ,"culture,global issues,religion,TEDx,journalism"
297061,The three secrets of resilient people,https://www.ted.com/talks/lucy_hone_the_three_secrets_of_resilient_people,"death,personal growth,emotions","9463.0,9463.0","The gift and power of emotional courage,The gift and power of emotional courage","technology,entertainment,music,humor,technology,entertainment,music,humor"
297524,How nanoparticles could change the way we treat cancer,https://www.ted.com/talks/joy_wolfram_how_nanoparticles_could_change_the_way_we_treat_cancer,"science,disease,health,cancer,biology,medicine,TEDx,medical research,human body","761.0,761.0,761.0","A new strategy in the war on cancer,A new strategy in the war on cancer,A new strategy in the war on cancer","technology,invention,entertainment,music,performance,software,art,technology,invention,entertainment,music,performance,software,art,technology,invention,entertainment,music,performance,software,art"
298428,The Maya myth of the morning star,https://www.ted.com/talks/ted_ed_the_maya_myth_of_the_morning_star,"culture,education,history,TED-Ed,animation",46592.0,The myth of Jason and the Argonauts ,"culture,global issues,religion,TEDx,journalism"
298607,A historical musical that examines Black identity in the 1901 World's Fair,https://www.ted.com/talks/amma_y_ghartey_tagoe_kootin_a_historical_musical_that_examines_black_identity_in_the_1901_world_s_fair,"music,performance,art,history,race,United States,TED Fellows","2826.0,2826.0,2826.0","Can art amend history?,Can art amend history?,Can art amend history?","science,technology,invention,business,disease,health care,TED Prize,medicine,science,technology,invention,business,disease,health care,TED Prize,medicine,science,technology,invention,business,disease,health care,TED Prize,medicine"
299122,Small rockets are the next space revolution,https://www.ted.com/talks/peter_beck_small_rockets_are_the_next_space_revolution,"science,technology,entrepreneur,exploration,space,3D printing","335.0,335.0,335.0","Our next giant leap,Our next giant leap,Our next giant leap","science,technology,invention,entrepreneur,DNA,biotech,genetics,biology,biodiversity,ecology,ocean,science,technology,invention,entrepreneur,DNA,biotech,genetics,biology,biodiversity,ecology,ocean,science,technology,invention,entrepreneur,DNA,biotech,genetics,biology,biodiversity,ecology,ocean"
299166,"The Greek myth of Talos, the first robot",https://www.ted.com/talks/adrienne_mayor_the_greek_myth_of_talos_the_first_robot,"culture,education,robots,history,AI,TED-Ed,animation",46592.0,The myth of Jason and the Argonauts ,"culture,global issues,religion,TEDx,journalism"
299175,How I'm using biological data to tell better stories -- and spark social change,https://www.ted.com/talks/heidi_boisvert_how_i_m_using_biological_data_to_tell_better_stories_and_spark_social_change,"science,media,social change,AI,empathy,society,machine learning,TED Residency","28050.0,28050.0,28050.0","When technology can read minds, how will we protect our privacy?,When technology can read minds, how will we protect our privacy?,When technology can read minds, how will we protect our privacy?","psychology,biology,medicine,brain,mental health,neuroscience,sight,psychology,biology,medicine,brain,mental health,neuroscience,sight,psychology,biology,medicine,brain,mental health,neuroscience,sight"
299181,How a handful of fishing villages sparked a marine conservation revolution,https://www.ted.com/talks/alasdair_harris_how_a_handful_of_fishing_villages_sparked_a_marine_conservation_revolution,"climate change,environment,sustainability,nature,fish,TED Fellows,conservation,ocean","467.0,467.0,467.0","My wish: Protect our oceans,My wish: Protect our oceans,My wish: Protect our oceans","science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change,science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change,science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
299807,How to save a language from extinction,https://www.ted.com/talks/daniel_bogre_udell_how_to_save_a_language_from_extinction,"culture,education,community,language,humanity,TED Residency,indigenous peoples","2264.0,2264.0,2264.0","Gorgeous portraits of the world's vanishing people,Gorgeous portraits of the world's vanishing people,Gorgeous portraits of the world's vanishing people","entertainment,music,performance,youth,entertainment,music,performance,youth,entertainment,music,performance,youth"
300843,A swarm of mini drones makes ... magic!,https://www.ted.com/talks/marco_tempest_a_swarm_of_mini_drones_makes_magic,"science,technology,entertainment,robots,illusion,magic","44912.0,44912.0,44912.0","Mentalism, mind reading and the art of getting inside your head,Mentalism, mind reading and the art of getting inside your head,Mentalism, mind reading and the art of getting inside your head","education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids,education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids,education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids"
300880,A personal health coach for those living with chronic diseases,https://www.ted.com/talks/priscilla_pemu_a_personal_health_coach_for_those_living_with_chronic_diseases,"culture,technology,disease,health,health care,community,medicine,self,humanity,illness,vulnerability,human body,diversity,equality","2056.0,2056.0,2056.0","Own your body's data,Own your body's data,Own your body's data","global issues,technology,design,entrepreneur,education,social change,philanthropy,kids,global issues,technology,design,entrepreneur,education,social change,philanthropy,kids,global issues,technology,design,entrepreneur,education,social change,philanthropy,kids"
301860,Michael Tubbs on politics as a force for good,https://www.ted.com/talks/the_ted_interview_michael_tubbs_on_politics_as_a_force_for_good,"politics,poverty,crime,justice system",51128.0,Elif Shafak on the urgent power of storytelling,"entertainment,music,performance,TED Prize,TEDx,ocean"
303067,"A new way to ""grow"" islands and coastlines",https://www.ted.com/talks/skylar_tibbits_a_new_way_to_grow_islands_and_coastlines,"climate change,design,engineering,innovation,nature,physics,energy,TED Fellows,ocean","467.0,467.0,467.0","My wish: Protect our oceans,My wish: Protect our oceans,My wish: Protect our oceans","science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change,science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change,science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
303691,The myth of Loki and the master builder,https://www.ted.com/talks/alex_gendler_the_myth_of_loki_and_the_master_builder,"culture,education,history,storytelling,TED-Ed,animation",46592.0,The myth of Jason and the Argonauts ,"culture,global issues,religion,TEDx,journalism"
307236,Is marijuana bad for your brain?,https://www.ted.com/talks/anees_bahji_is_marijuana_bad_for_your_brain,"science,education,health,health care,medicine,brain,medical research,TED-Ed,animation,human body",20319.0,How do cigarettes affect the body?,"culture,design,creativity,art,communication"
309266,The profound power of an authentic apology,https://www.ted.com/talks/eve_ensler_the_profound_power_of_an_authentic_apology,"social change,gender,activism,self,literature,society,family,sexual violence,emotions","9463.0,9463.0,9463.0","The gift and power of emotional courage,The gift and power of emotional courage,The gift and power of emotional courage","technology,entertainment,music,humor,technology,entertainment,music,humor,technology,entertainment,music,humor"
309603,How virtual reality turns students into scientists,https://www.ted.com/talks/jessica_ochoa_hendrix_how_virtual_reality_turns_students_into_scientists,"science,education,future,teaching,virtual reality,marine biology,kids,ocean","48272.0,48272.0,48272.0","A brief history of chess,A brief history of chess,A brief history of chess","sustainability,design,architecture,biomimicry,sustainability,design,architecture,biomimicry,sustainability,design,architecture,biomimicry"
310687,How we can turn the tide on climate,https://www.ted.com/talks/christiana_figueres_and_chris_anderson_how_we_can_turn_the_tide_on_climate,"climate change,environment,science,sustainability,social change,activism,leadership,society,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
311873,Dangerous times call for dangerous women,https://www.ted.com/talks/pat_mitchell_dangerous_times_call_for_dangerous_women,"culture,gender,community,activism,leadership,women,women in business,feminism,inclusion,human rights,equality","1078.0,1078.0,1078.0","On being a woman and a diplomat,On being a woman and a diplomat,On being a woman and a diplomat","social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender"
312321,A brief history of alcohol,https://www.ted.com/talks/rod_phillips_a_brief_history_of_alcohol,"culture,education,food,history,TED-Ed,animation",48272.0,A brief history of chess,"sustainability,design,architecture,biomimicry"
314191,"The past, present and future of nicotine addiction",https://www.ted.com/talks/mitch_zeller_the_past_present_and_future_of_nicotine_addiction,"social change,health,personal growth,public health,TEDx,policy,addiction","20319.0,20319.0,20319.0","How do cigarettes affect the body?,How do cigarettes affect the body?,How do cigarettes affect the body?","culture,design,creativity,art,communication,culture,design,creativity,art,communication,culture,design,creativity,art,communication"
317925,The importance of using inclusive language,https://www.ted.com/talks/fahad_saeed_the_importance_of_using_inclusive_language,"identity,diversity,inclusion,LGBTQIA+","23938.0,23938.0","A brief history of plural word...s,A brief history of plural word...s","entertainment,music,performance,art,entertainment,music,performance,art"
318675,For the love of fangirls,https://www.ted.com/talks/yve_blake_for_the_love_of_fangirls,"culture,art,gender,love,society,identity,TEDx,emotions","9463.0,9463.0,9463.0","The gift and power of emotional courage,The gift and power of emotional courage,The gift and power of emotional courage","technology,entertainment,music,humor,technology,entertainment,music,humor,technology,entertainment,music,humor"
319317,The dangers of a noisy ocean -- and how we can quiet it down,https://www.ted.com/talks/nicola_jones_the_dangers_of_a_noisy_ocean_and_how_we_can_quiet_it_down,"science,animals,nature,pollution,sound,marine biology,ocean","467.0,467.0,467.0","My wish: Protect our oceans,My wish: Protect our oceans,My wish: Protect our oceans","science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change,science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change,science,sustainability,technology,industrial design,invention,business,transportation,innovation,robots,social change"
319323,Parasitic worms hold back human progress. Here's how we can end them,https://www.ted.com/talks/ellen_agler_parasitic_worms_hold_back_human_progress_here_s_how_we_can_end_them,"disease,health,Africa,future,humanity,illness,public health,Audacious Project","24006.0,24006.0,24006.0","The loathsome lethal mosquito,The loathsome lethal mosquito,The loathsome lethal mosquito","global issues,politics,technology,business,economics,innovation,future,potential,Asia,india,infrastructure,international development,global issues,politics,technology,business,economics,innovation,future,potential,Asia,india,infrastructure,international development,global issues,politics,technology,business,economics,innovation,future,potential,Asia,india,infrastructure,international development"
320396,How to make faster decisions,https://www.ted.com/talks/patrick_mcginnis_how_to_make_faster_decisions,"business,work,decision-making","58012.0,58012.0,58012.0","How to embrace emotions at work,How to embrace emotions at work,How to embrace emotions at work","culture,technology,design,invention,history,culture,technology,design,invention,history,culture,technology,design,invention,history"
320399,How burnout makes us less creative,https://www.ted.com/talks/rahaf_harfoush_how_burnout_makes_us_less_creative,"business,creativity,work","58012.0,1580.0,58012.0,1580.0,58012.0,1580.0","How to embrace emotions at work,Smart failure for a fast-changing world,How to embrace emotions at work,Smart failure for a fast-changing world,How to embrace emotions at work,Smart failure for a fast-changing world","culture,technology,design,invention,history,design,creativity,art,illusion,Brazil,animation,culture,technology,design,invention,history,design,creativity,art,illusion,Brazil,animation,culture,technology,design,invention,history,design,creativity,art,illusion,Brazil,animation"
320403,How to embrace emotions at work,https://www.ted.com/talks/liz_fosslien_how_to_embrace_emotions_at_work,"business,work,emotions","9463.0,9463.0,9463.0","The gift and power of emotional courage,The gift and power of emotional courage,The gift and power of emotional courage","technology,entertainment,music,humor,technology,entertainment,music,humor,technology,entertainment,music,humor"
322162,How history erases women,https://www.ted.com/talks/bogolo_joy_kenewendo_how_history_erases_women,"global issues,history,storytelling,leadership,women","1078.0,1078.0","On being a woman and a diplomat,On being a woman and a diplomat","social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender"
322369,5 ways to create stronger connections,https://www.ted.com/talks/robert_reffkin_5_ways_to_create_stronger_connections,"business,relationships,work","58012.0,58012.0,58012.0","How to embrace emotions at work,How to embrace emotions at work,How to embrace emotions at work","culture,technology,design,invention,history,culture,technology,design,invention,history,culture,technology,design,invention,history"
323938,How women are revolutionizing Rwanda,https://www.ted.com/talks/agnes_binagwaho_how_women_are_revolutionizing_rwanda,"education,social change,Africa,gender,community,activism,women,public health,equality","1078.0,1078.0,1078.0","On being a woman and a diplomat,On being a woman and a diplomat,On being a woman and a diplomat","social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender"
330210,How to be your best self in times of crisis,https://www.ted.com/talks/susan_david_how_to_be_your_best_self_in_times_of_crisis,"psychology,communication,happiness,motivation,personal growth,humanity,virus,pandemic,emotions,TED Connects,coronavirus","9463.0,9463.0,9463.0","The gift and power of emotional courage,The gift and power of emotional courage,The gift and power of emotional courage","technology,entertainment,music,humor,technology,entertainment,music,humor,technology,entertainment,music,humor"
333476,How does alcohol make you drunk?,https://www.ted.com/talks/judy_grisel_how_does_alcohol_make_you_drunk,"science,education,food,health,biology,brain,public health,TED-Ed,sleep,addiction,animation,human body",20319.0,How do cigarettes affect the body?,"culture,design,creativity,art,communication"
333706,What happens if you cut down all of a city's trees?,https://www.ted.com/talks/stefan_al_what_happens_if_you_cut_down_all_of_a_city_s_trees,"climate change,science,cities,urban planning,education,health,nature,history,water,public health,trees,TED-Ed,natural resources,animation,public space",36770.0,How tall can a tree grow?,"global issues,entertainment,goals,ocean"
333931,The true cost of financial dependence,https://www.ted.com/talks/estelle_gibson_the_true_cost_of_financial_dependence,"social change,self,TEDx,money,finance","1996.0,1996.0,1996.0","How to rob a bank (from the inside, that is),How to rob a bank (from the inside, that is),How to rob a bank (from the inside, that is)","design,animals,nature,art,evolution,fish,storytelling,photography,design,animals,nature,art,evolution,fish,storytelling,photography,design,animals,nature,art,evolution,fish,storytelling,photography"
334021,The benefits of expressing your emotions (constructively),https://www.ted.com/talks/arturs_miksons_the_benefits_of_expressing_your_emotions_constructively,"psychology,communication,emotions",9463.0,The gift and power of emotional courage,"technology,entertainment,music,humor"
335513,How to shift your mindset and choose your future,https://www.ted.com/talks/tom_rivett_carnac_how_to_shift_your_mindset_and_choose_your_future,"climate change,environment,global issues,leadership,decision-making,humanity,society,fear,Countdown","2480.0,2480.0,2480.0","The inside story of the Paris climate agreement,The inside story of the Paris climate agreement,The inside story of the Paris climate agreement","culture,design,architecture,collaboration,library,culture,design,architecture,collaboration,library,culture,design,architecture,collaboration,library"
335728,"Crisis support for the world, one text away",https://www.ted.com/talks/nancy_lublin_crisis_support_for_the_world_one_text_away,"technology,software,communication,community,activism,mental health,data,Audacious Project","9463.0,9463.0,9463.0","The gift and power of emotional courage,The gift and power of emotional courage,The gift and power of emotional courage","technology,entertainment,music,humor,technology,entertainment,music,humor,technology,entertainment,music,humor"
336321,What you need to know about face surveillance,https://www.ted.com/talks/kade_crockford_what_you_need_to_know_about_face_surveillance,"technology,law,TEDx,government,surveillance,online privacy","2106.0,2106.0,2106.0","Why privacy matters,Why privacy matters,Why privacy matters","climate change,science,technology,social change,astronomy,time,universe,climate change,science,technology,social change,astronomy,time,universe,climate change,science,technology,social change,astronomy,time,universe"
340435,"How women will lead us to freedom, justice and peace",https://www.ted.com/talks/h_e_ellen_johnson_sirleaf_how_women_will_lead_us_to_freedom_justice_and_peace,"social change,Africa,gender,community,leadership,women,government","1078.0,1078.0,1078.0","On being a woman and a diplomat,On being a woman and a diplomat,On being a woman and a diplomat","social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender,social change,gender,parenting,society,TEDx,Transgender"
340894,The courage to live with radical uncertainty,https://www.ted.com/talks/shekinah_elmore_the_courage_to_live_with_radical_uncertainty,"health care,cancer,illness,mental health,TEDMED","761.0,761.0,761.0","A new strategy in the war on cancer,A new strategy in the war on cancer,A new strategy in the war on cancer","technology,invention,entertainment,music,performance,software,art,technology,invention,entertainment,music,performance,software,art,technology,invention,entertainment,music,performance,software,art"
341213,3 secrets of resilient people,https://www.ted.com/talks/lucy_hone_3_secrets_of_resilient_people,"psychology,personal growth,TEDx,emotions","9463.0,9463.0,9463.0","The gift and power of emotional courage,The gift and power of emotional courage,The gift and power of emotional courage","technology,entertainment,music,humor,technology,entertainment,music,humor,technology,entertainment,music,humor"
341253,The economic benefits of climate action ,https://www.ted.com/talks/marcelo_mena_the_economic_benefits_of_climate_action,"climate change,sustainability,economics,social change,activism,society,South America,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
341679,We need to green the economy while restarting it,https://www.ted.com/talks/nigel_topping_we_need_to_green_the_economy_while_restarting_it,"climate change,environment,global issues,sustainability,energy,coronavirus,Countdown,international development","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
342389,Stop being a bystander in your own life,https://www.ted.com/talks/tracy_edwards_stop_being_a_bystander_in_your_own_life,"sports,personal growth,self,identity,youth","64206.0,64206.0,64206.0","My secret to staying focused under pressure,My secret to staying focused under pressure,My secret to staying focused under pressure","politics,technology,crime,TEDx,Internet,data,surveillance,encryption,politics,technology,crime,TEDx,Internet,data,surveillance,encryption,politics,technology,crime,TEDx,Internet,data,surveillance,encryption"
343215,How to support and celebrate living artists,https://www.ted.com/talks/swizz_beatz_how_to_support_and_celebrate_living_artists,"culture,business,music,creativity,art,community,investing","2826.0,2826.0,2826.0","Can art amend history?,Can art amend history?,Can art amend history?","science,technology,invention,business,disease,health care,TED Prize,medicine,science,technology,invention,business,disease,health care,TED Prize,medicine,science,technology,invention,business,disease,health care,TED Prize,medicine"
343362,Why is colonialism (still) romanticized?,https://www.ted.com/talks/farish_ahmad_noor_why_is_colonialism_still_romanticized,"global issues,social change,history,philosophy,storytelling,society,TEDx","2826.0,2826.0,2826.0","Can art amend history?,Can art amend history?,Can art amend history?","science,technology,invention,business,disease,health care,TED Prize,medicine,science,technology,invention,business,disease,health care,TED Prize,medicine,science,technology,invention,business,disease,health care,TED Prize,medicine"
344145,New ways to understand life in a pandemic,https://www.ted.com/talks/aaron_maniam_new_ways_to_understand_life_in_a_pandemic,"social change,poetry,language,humanity,society,pandemic,policy,coronavirus","1670.0,1670.0,1670.0","Could your language affect your ability to save money?,Could your language affect your ability to save money?,Could your language affect your ability to save money?","culture,global issues,design,social change,art,storytelling,activism,film,photography,indigenous peoples,culture,global issues,design,social change,art,storytelling,activism,film,photography,indigenous peoples,culture,global issues,design,social change,art,storytelling,activism,film,photography,indigenous peoples"
344971,The future of digital communication and privacy,https://www.ted.com/talks/will_cathcart_the_future_of_digital_communication_and_privacy,"technology,business,software,communication,social media,data,trust,online privacy","2106.0,2106.0,2106.0","Why privacy matters,Why privacy matters,Why privacy matters","climate change,science,technology,social change,astronomy,time,universe,climate change,science,technology,social change,astronomy,time,universe,climate change,science,technology,social change,astronomy,time,universe"
344994,Can beauty open our hearts to difficult conversations?,https://www.ted.com/talks/titus_kaphar_can_beauty_open_our_hearts_to_difficult_conversations,"social change,creativity,art,history,community,activism,race,painting","2826.0,2826.0,2826.0","Can art amend history?,Can art amend history?,Can art amend history?","science,technology,invention,business,disease,health care,TED Prize,medicine,science,technology,invention,business,disease,health care,TED Prize,medicine,science,technology,invention,business,disease,health care,TED Prize,medicine"
345186,How museums help communities heal,https://www.ted.com/talks/honor_harger_how_museums_help_communities_heal,"culture,social change,art,community,museums,society,coronavirus","2826.0,2826.0,2826.0","Can art amend history?,Can art amend history?,Can art amend history?","science,technology,invention,business,disease,health care,TED Prize,medicine,science,technology,invention,business,disease,health care,TED Prize,medicine,science,technology,invention,business,disease,health care,TED Prize,medicine"
346895,"""Joey's Song"" / ""The Other Side"" / ""Lorena""	",https://www.ted.com/talks/bob_schneider_joey_s_song_the_other_side_lorena,"music,performance","64792.0,64792.0,64792.0","""Peaceful Afternoon"" / ""Going To A Town"",""Peaceful Afternoon"" / ""Going To A Town"",""Peaceful Afternoon"" / ""Going To A Town""","technology,business,robots,consumerism,shopping,TEDx,technology,business,robots,consumerism,shopping,TEDx,technology,business,robots,consumerism,shopping,TEDx"
347653,"The myth of Jason, Medea, and the Golden Fleece",https://www.ted.com/talks/iseult_gillespie_the_myth_of_jason_medea_and_the_golden_fleece,"education,history,storytelling,war,violence,ancient world,TED-Ed,animation",46592.0,The myth of Jason and the Argonauts ,"culture,global issues,religion,TEDx,journalism"
348038,What silence can teach you about sound,https://www.ted.com/talks/dallas_taylor_what_silence_can_teach_you_about_sound,"music,performance,art,sound,hearing","58884.0,58884.0,58884.0","The beautiful, mysterious science of how you hear,The beautiful, mysterious science of how you hear,The beautiful, mysterious science of how you hear","culture,science,health,health care,communication,medicine,culture,science,health,health care,communication,medicine,culture,science,health,health care,communication,medicine"
348058,What it takes to make change,https://www.ted.com/talks/jacqueline_novogratz_what_it_takes_to_make_change,"social change,activism,poverty,society,equality","10835.0,10835.0,10835.0","To learn is to be free,To learn is to be free,To learn is to be free","culture,global issues,politics,collaboration,Africa,culture,global issues,politics,collaboration,Africa,culture,global issues,politics,collaboration,Africa"
348120,The power of venom -- and how it could one day save your life,https://www.ted.com/talks/mande_holford_the_power_of_venom_and_how_it_could_one_day_save_your_life,"climate change,science,animals,biodiversity,conservation","761.0,761.0,761.0","A new strategy in the war on cancer,A new strategy in the war on cancer,A new strategy in the war on cancer","technology,invention,entertainment,music,performance,software,art,technology,invention,entertainment,music,performance,software,art,technology,invention,entertainment,music,performance,software,art"
348282,"The big-beaked, rock-munching fish that protect coral reefs",https://www.ted.com/talks/mike_gil_the_big_beaked_rock_munching_fish_that_protect_coral_reefs,"climate change,science,education,animals,biology,fish,biodiversity,TED-Ed,animation,coral reefs,ocean",62794.0,This sea creature breathes through its butt,"technology,design,engineering,industrial design,TEDx"
348310,"""Taranta"" / ""Calblanque""	",https://www.ted.com/talks/antonio_munoz_fernandez_taranta_calblanque,"music,performance","64792.0,64792.0,64792.0","""Peaceful Afternoon"" / ""Going To A Town"",""Peaceful Afternoon"" / ""Going To A Town"",""Peaceful Afternoon"" / ""Going To A Town""","technology,business,robots,consumerism,shopping,TEDx,technology,business,robots,consumerism,shopping,TEDx,technology,business,robots,consumerism,shopping,TEDx"
348314,"""White Lies"" / ""Turn It Around""",https://www.ted.com/talks/lucius_white_lies_turn_it_around,"music,performance","64792.0,64792.0,64792.0","""Peaceful Afternoon"" / ""Going To A Town"",""Peaceful Afternoon"" / ""Going To A Town"",""Peaceful Afternoon"" / ""Going To A Town""","technology,business,robots,consumerism,shopping,TEDx,technology,business,robots,consumerism,shopping,TEDx,technology,business,robots,consumerism,shopping,TEDx"
351258,The tyranny of merit,https://www.ted.com/talks/michael_sandel_the_tyranny_of_merit,"politics,economics,social change,philosophy,society,equality","65046.0,65046.0,65046.0","How to disrupt philanthropy in response to crisis,How to disrupt philanthropy in response to crisis,How to disrupt philanthropy in response to crisis","global issues,technology,design,health care,poverty,TEDx,Surgery,global issues,technology,design,health care,poverty,TEDx,Surgery,global issues,technology,design,health care,poverty,TEDx,Surgery"
351453,How game design can help schooling,https://www.ted.com/talks/caitlin_holman_how_game_design_can_help_schooling,"design,education,innovation,gaming",1278.0,How games make kids smarter,"culture,entertainment,performance,love,philosophy,poetry"
353690,Lessons on leaving the world better than you found it,https://www.ted.com/talks/sophie_howe_lessons_on_leaving_the_world_better_than_you_found_it,"climate change,environment,politics,sustainability,education,social change,future,leadership,government,policy,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
354206,Secrets of the mind and free will -- revealed by magic tricks,https://www.ted.com/talks/alice_pailhes_secrets_of_the_mind_and_free_will_revealed_by_magic_tricks,"psychology,brain,decision-making,magic","44912.0,44912.0,44912.0","Mentalism, mind reading and the art of getting inside your head,Mentalism, mind reading and the art of getting inside your head,Mentalism, mind reading and the art of getting inside your head","education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids,education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids,education,storytelling,leadership,sports,motivation,personal growth,TEDx,kids"
354596,Climate change is our reality. Here's how we're taking action,https://www.ted.com/talks/al_gore_gloria_kasang_bulus_nana_firman_ximena_loria_and_tim_guinee_climate_change_is_our_reality_here_s_how_we_re_taking_action,"climate change,environment,social change,activism,leadership,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
354800,Kid Cudi goes back to high school — and shares what he's learned,https://www.ted.com/talks/kid_cudi_kid_cudi_goes_back_to_high_school_and_shares_what_he_s_learned,"music,personal growth",1500.0,A young guitarist meets his hero,"culture,business,economics,transportation,parenting,statistics"
355384,"To save the climate, we have to reimagine capitalism",https://www.ted.com/talks/rebecca_henderson_to_save_the_climate_we_have_to_reimagine_capitalism,"climate change,environment,business,economics,innovation,leadership,capitalism,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
355469,A concrete idea to reduce carbon emissions,https://www.ted.com/talks/karen_scrivener_a_concrete_idea_to_reduce_carbon_emissions,"climate change,science,sustainability,engineering,innovation,Countdown","2784.0,2784.0,2784.0","A climate solution where all sides can win,A climate solution where all sides can win,A climate solution where all sides can win","culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize,culture,environment,design,cities,social change,art,photography,pollution,TED Prize"
